i,percentile_column_name,month_start,num_surgeries_completed,average_session_utilisation,total_mins_overtime,num_sessions_that_run_overtime,num_sessions_with_cancelled_surgeries,num_surgeries_cancelled
0,duration_45th_percentile,2015-11-01,51,0.9915828924259664,43.50210593436191,3,8,8
1,duration_45th_percentile,2015-11-01,54,1.0197642379611023,104.80495409952164,7,8,8
2,duration_45th_percentile,2015-11-01,55,0.9902683001096481,19.065678504652055,4,6,6
3,duration_45th_percentile,2015-11-01,64,1.0082635180784743,121.54557501502381,6,3,3
4,duration_45th_percentile,2015-11-01,63,1.0045937845365822,78.55088949551259,3,3,3
5,duration_45th_percentile,2015-11-01,56,1.0154410859628191,134.01285883715707,5,6,6
6,duration_45th_percentile,2015-11-01,59,0.9502673450825767,0.0,0,5,5
7,duration_45th_percentile,2015-11-01,58,1.0245356696367205,151.24443069756444,6,7,7
8,duration_45th_percentile,2015-11-01,57,1.007115357887734,101.6624374396497,5,7,7
9,duration_45th_percentile,2015-11-01,58,0.9897814098635014,58.86228529708444,4,6,6
10,duration_45th_percentile,2015-11-01,53,1.0000462850022211,59.83223134860543,3,7,7
11,duration_45th_percentile,2015-11-01,58,0.9719651939606233,37.01438554530864,3,4,4
12,duration_45th_percentile,2015-11-01,58,0.995482946765365,27.233260267053538,2,7,7
13,duration_45th_percentile,2015-11-01,55,0.9945156380157154,61.369717314727154,4,6,6
14,duration_45th_percentile,2015-11-01,58,1.0097472507047693,81.23018219098174,4,8,8
15,duration_45th_percentile,2015-11-01,59,1.0017602656186626,56.40496275006535,4,5,5
16,duration_45th_percentile,2015-11-01,57,0.997953490948623,44.29741355480212,4,6,6
17,duration_45th_percentile,2015-11-01,61,0.9763798901398725,42.6626912429366,2,5,5
18,duration_45th_percentile,2015-11-01,57,0.9959540954321668,29.371517582872684,3,5,5
19,duration_45th_percentile,2015-11-01,59,1.0050919649320598,92.3361524987364,4,7,7
20,duration_45th_percentile,2015-11-01,61,1.0113105695672227,64.78848404354221,6,5,5
21,duration_45th_percentile,2015-11-01,61,0.9914918803955478,54.56474483750901,4,4,4
22,duration_45th_percentile,2015-11-01,58,0.996426737713112,77.26417513787044,3,5,5
23,duration_45th_percentile,2015-11-01,51,0.9971430977073652,40.518510750064365,3,7,7
24,duration_45th_percentile,2015-11-01,56,1.0098531875942496,62.688008004153744,5,7,7
25,duration_45th_percentile,2015-11-01,58,0.9877690264488563,60.049774570040995,3,5,5
26,duration_45th_percentile,2015-11-01,61,0.9537728528097085,33.12749430391955,2,5,5
27,duration_45th_percentile,2015-11-01,55,1.019834088560339,115.81848876487743,4,5,5
28,duration_45th_percentile,2015-11-01,62,0.9720590876437537,36.29042809348948,2,3,3
29,duration_45th_percentile,2015-11-01,58,1.007329824345978,55.421071776498366,4,5,5
30,duration_45th_percentile,2015-11-01,63,0.9924225340664232,79.26219272565129,6,3,3
31,duration_45th_percentile,2015-11-01,57,1.001450891729423,54.84294781218273,2,8,8
32,duration_45th_percentile,2015-11-01,62,0.987726667232535,35.41626844173152,2,4,4
33,duration_45th_percentile,2015-11-01,60,0.9892090481542987,51.97005837367681,3,4,4
34,duration_45th_percentile,2015-11-01,65,1.0276872067586205,132.45505762269624,7,2,2
35,duration_45th_percentile,2015-11-01,48,0.9921478624968333,49.24885541492483,3,7,7
36,duration_45th_percentile,2015-11-01,58,0.9984755810505639,66.70408008642494,5,5,5
37,duration_45th_percentile,2015-11-01,59,1.0054305580967235,59.45888391012204,5,5,5
38,duration_45th_percentile,2015-11-01,60,0.9899260683951632,54.636353189955,4,5,5
39,duration_45th_percentile,2015-11-01,57,1.0098826422120337,111.59547556875293,6,5,5
40,duration_45th_percentile,2015-11-01,53,0.9871323164995457,70.98454707845292,4,7,7
41,duration_45th_percentile,2015-11-01,56,1.01435717980882,84.47745787536257,6,6,6
42,duration_45th_percentile,2015-11-01,59,1.0034791808943306,60.249362553998594,4,7,7
43,duration_45th_percentile,2015-11-01,57,1.0229757118286718,104.34558011755371,7,5,5
44,duration_45th_percentile,2015-11-01,63,0.9966235316183224,37.46699809473046,3,3,3
45,duration_45th_percentile,2015-11-01,59,1.0014122467640127,50.77121004734806,3,5,5
46,duration_45th_percentile,2015-11-01,54,0.9963987958437965,55.25338568242739,3,7,7
47,duration_45th_percentile,2015-11-01,62,1.0072569908555038,111.12175881355267,5,5,5
48,duration_45th_percentile,2015-11-01,57,1.01481057324801,90.52077964756438,5,7,7
49,duration_45th_percentile,2015-11-01,58,0.9667816920932462,42.32206949463921,2,6,6
50,duration_45th_percentile,2015-11-01,62,1.0123767653464923,100.19034738133848,4,4,4
51,duration_45th_percentile,2015-11-01,56,1.0099793941267072,95.05918731835413,5,7,7
52,duration_45th_percentile,2015-11-01,59,0.9812455545019486,18.073407984133723,2,6,6
53,duration_45th_percentile,2015-11-01,58,1.0393978792448622,202.18148535430146,7,6,6
54,duration_45th_percentile,2015-11-01,58,1.0165495190943932,92.69941469284356,5,5,5
55,duration_45th_percentile,2015-11-01,63,1.0112494327708126,106.38038073079088,5,4,4
56,duration_45th_percentile,2015-11-01,57,1.0041050876371849,39.27047061598489,5,7,7
57,duration_45th_percentile,2015-11-01,58,1.000098964203955,61.5383625167276,4,6,6
58,duration_45th_percentile,2015-11-01,62,0.9994524464969414,40.31405118986356,4,5,5
59,duration_45th_percentile,2015-11-01,61,1.0235960252163683,118.37022054275724,5,4,4
60,duration_45th_percentile,2015-11-01,62,0.9775762100091795,64.88357113593133,4,4,4
61,duration_45th_percentile,2015-11-01,58,0.9839156745803292,28.224110589945553,2,6,6
62,duration_45th_percentile,2015-11-01,58,0.992651407478973,46.22430602104862,6,5,5
63,duration_45th_percentile,2015-11-01,52,1.0245334224220963,115.74907475166788,7,7,7
64,duration_45th_percentile,2015-11-01,63,0.9803123247467662,54.87048195931345,4,3,3
65,duration_45th_percentile,2015-11-01,59,1.0037326408603577,60.842078826296756,4,5,5
66,duration_45th_percentile,2015-11-01,59,0.9997096450620273,67.0906239215035,4,4,4
67,duration_45th_percentile,2015-11-01,57,0.9947059363299943,32.693134141232235,4,5,5
68,duration_45th_percentile,2015-11-01,61,1.0200929591007974,97.51887289994227,7,5,5
69,duration_45th_percentile,2015-11-01,60,0.9791177224229854,55.648973088255275,4,5,5
70,duration_45th_percentile,2015-11-01,61,0.9789066458856903,57.887052265674015,3,5,5
71,duration_45th_percentile,2015-11-01,54,1.0215393215665036,133.28516246527886,6,6,6
72,duration_45th_percentile,2015-11-01,54,0.9857814308759086,12.011346658981665,2,6,6
73,duration_45th_percentile,2015-11-01,59,1.0142201983959718,128.39801453652024,6,6,6
74,duration_45th_percentile,2015-11-01,59,1.027063998527458,132.54376228053025,7,7,7
75,duration_45th_percentile,2015-11-01,63,0.9639581701590487,48.36318337128819,4,3,3
76,duration_45th_percentile,2015-11-01,56,0.9974574553940196,47.822164270081316,3,5,5
77,duration_45th_percentile,2015-11-01,57,1.0114100710457246,90.99523270027066,6,7,7
78,duration_45th_percentile,2015-11-01,55,0.9764897417937384,28.84986507415306,2,7,7
79,duration_45th_percentile,2015-11-01,58,0.9982065314858961,50.64686674487143,4,5,5
80,duration_45th_percentile,2015-11-01,60,1.030609280441761,135.09863399385597,7,4,4
81,duration_45th_percentile,2015-11-01,58,0.9908590268085188,19.542803117454127,4,6,6
82,duration_45th_percentile,2015-11-01,62,0.9984529532126709,92.93488992810273,4,4,4
83,duration_45th_percentile,2015-11-01,57,1.0105529136966582,75.38056343910193,5,6,6
84,duration_45th_percentile,2015-11-01,57,0.9691436525478676,5.273452819759882,2,6,6
85,duration_45th_percentile,2015-11-01,63,0.9959617780127007,66.60787305707208,5,4,4
86,duration_45th_percentile,2015-11-01,62,0.9857597059232168,60.03435863024379,4,4,4
87,duration_45th_percentile,2015-11-01,60,1.0025455807803816,74.67481498110385,4,3,3
88,duration_45th_percentile,2015-11-01,57,1.007368030308595,74.04696336820655,5,7,7
89,duration_45th_percentile,2015-11-01,58,0.9876344192523344,26.77782208219969,2,5,5
90,duration_45th_percentile,2015-11-01,57,1.0057942635973478,92.84247494252816,3,6,6
91,duration_45th_percentile,2015-11-01,56,1.0032511794210526,75.18327788224497,4,6,6
92,duration_45th_percentile,2015-11-01,59,0.9986414572141861,43.76840621247652,3,5,5
93,duration_45th_percentile,2015-11-01,57,1.0016257926791012,66.75160208051841,4,7,7
94,duration_45th_percentile,2015-11-01,62,1.0068537846373184,96.62910936161381,4,3,3
95,duration_45th_percentile,2015-11-01,58,1.0036636848674796,55.41938163794373,4,5,5
96,duration_45th_percentile,2015-11-01,57,1.0120810720613473,105.02521168037435,7,5,5
97,duration_45th_percentile,2015-11-01,57,1.0180875282437665,106.9017342557529,6,6,6
98,duration_45th_percentile,2015-11-01,58,0.9927406941078597,72.73208023509892,3,6,6
99,duration_45th_percentile,2015-11-01,62,0.9989302671131106,112.9957848815859,4,4,4
0,duration_50th_percentile,2015-11-01,55,1.018826446229762,138.0378111281475,5,3,3
1,duration_50th_percentile,2015-11-01,58,0.963313781508909,50.78839869683486,5,1,1
2,duration_50th_percentile,2015-11-01,49,0.9973459469878958,93.75003592077599,5,7,7
3,duration_50th_percentile,2015-11-01,54,0.9896209677221272,60.46376345650708,3,4,4
4,duration_50th_percentile,2015-11-01,56,0.9911343337106665,82.49805358370259,4,3,3
5,duration_50th_percentile,2015-11-01,55,0.9849777080768298,66.70431232677231,3,3,3
6,duration_50th_percentile,2015-11-01,52,0.9656510666484286,56.014407041672825,2,4,4
7,duration_50th_percentile,2015-11-01,52,1.0137344652514602,98.42458340611279,6,5,5
8,duration_50th_percentile,2015-11-01,50,0.9917245877173974,77.69314941172195,5,6,6
9,duration_50th_percentile,2015-11-01,51,1.0366969129127552,158.5306637831028,8,7,7
10,duration_50th_percentile,2015-11-01,55,0.9778544619901973,30.43289953855333,2,3,3
11,duration_50th_percentile,2015-11-01,50,0.9783823581195703,3.0896916628514646,2,4,4
12,duration_50th_percentile,2015-11-01,54,0.988277850686077,11.801896699746976,3,5,5
13,duration_50th_percentile,2015-11-01,51,0.997503802058466,97.11193569038778,4,5,5
14,duration_50th_percentile,2015-11-01,56,0.9953286681114848,62.29410018368253,3,3,3
15,duration_50th_percentile,2015-11-01,57,0.9903881002797467,54.4768985229814,4,2,2
16,duration_50th_percentile,2015-11-01,49,1.0046479808060955,77.96343351323696,5,7,7
17,duration_50th_percentile,2015-11-01,58,0.9776418960793041,4.006804457863041,2,1,1
18,duration_50th_percentile,2015-11-01,50,1.0061483975112666,81.18466807001425,5,6,6
19,duration_50th_percentile,2015-11-01,52,1.0092500799285427,64.14722439355796,5,5,5
20,duration_50th_percentile,2015-11-01,55,0.9954286386724233,53.15438934782594,4,3,3
21,duration_50th_percentile,2015-11-01,54,1.0147439520582457,91.90730745035137,5,5,5
22,duration_50th_percentile,2015-11-01,49,0.9920499728534983,47.05109300091033,3,5,5
23,duration_50th_percentile,2015-11-01,56,0.9759046242664263,90.55506643271497,4,3,3
24,duration_50th_percentile,2015-11-01,54,0.9878936007776368,44.729227040820206,2,4,4
25,duration_50th_percentile,2015-11-01,57,0.9733124000035456,73.58802946895878,4,3,3
26,duration_50th_percentile,2015-11-01,51,1.013432845694695,116.25058143633964,4,5,5
27,duration_50th_percentile,2015-11-01,45,1.0074918066980034,79.57119594252788,2,8,8
28,duration_50th_percentile,2015-11-01,53,1.0016526219779973,55.31662618582675,5,4,4
29,duration_50th_percentile,2015-11-01,53,1.0298239715905326,167.44554698758373,5,4,4
30,duration_50th_percentile,2015-11-01,51,0.9608352711715519,19.179971172938508,1,5,5
31,duration_50th_percentile,2015-11-01,51,0.9755507853313599,12.387699612540132,2,5,5
32,duration_50th_percentile,2015-11-01,53,0.9956745036391346,50.355530883888036,4,5,5
33,duration_50th_percentile,2015-11-01,55,1.0072628571653588,102.8879290742617,4,3,3
34,duration_50th_percentile,2015-11-01,49,1.007963745850016,65.11086692703987,5,7,7
35,duration_50th_percentile,2015-11-01,45,0.9622540931091403,76.80628417008586,5,5,5
36,duration_50th_percentile,2015-11-01,54,1.0197184277266131,141.50053093846088,6,4,4
37,duration_50th_percentile,2015-11-01,53,0.9709201517812893,50.63291259366929,2,3,3
38,duration_50th_percentile,2015-11-01,56,0.9643280872635845,34.97546876588592,3,2,2
39,duration_50th_percentile,2015-11-01,54,0.9840397379958397,110.86639532439017,5,4,4
40,duration_50th_percentile,2015-11-01,58,0.9639520326428211,54.55414135013359,5,1,1
41,duration_50th_percentile,2015-11-01,55,0.9782536830270097,20.300638952003396,3,3,3
42,duration_50th_percentile,2015-11-01,54,1.012821676097277,126.34284919201548,4,5,5
43,duration_50th_percentile,2015-11-01,54,0.9920062128745132,56.96387744605943,3,2,2
44,duration_50th_percentile,2015-11-01,55,0.9685985034427447,68.06893123561349,3,2,2
45,duration_50th_percentile,2015-11-01,55,1.0058285661996127,82.15393464780664,6,4,4
46,duration_50th_percentile,2015-11-01,55,0.9940269004791285,59.340748318895976,3,5,5
47,duration_50th_percentile,2015-11-01,53,0.9987685107427576,41.45718026263671,2,4,4
48,duration_50th_percentile,2015-11-01,51,0.986590093301411,58.78108376799628,3,4,4
49,duration_50th_percentile,2015-11-01,54,0.9735669342785057,20.995437929984064,1,4,4
50,duration_50th_percentile,2015-11-01,55,0.9874139124465973,31.190556753619262,4,3,3
51,duration_50th_percentile,2015-11-01,53,1.000087558617421,71.02430212389038,3,5,5
52,duration_50th_percentile,2015-11-01,52,1.0044926081798904,90.81358015515912,4,4,4
53,duration_50th_percentile,2015-11-01,45,0.990187067981326,55.73589612695264,5,7,7
54,duration_50th_percentile,2015-11-01,49,1.038004957199588,206.8882429201626,6,5,5
55,duration_50th_percentile,2015-11-01,53,0.9811470767922094,82.42908884676524,4,4,4
56,duration_50th_percentile,2015-11-01,56,0.9933883852786517,97.25459164053609,4,3,3
57,duration_50th_percentile,2015-11-01,50,0.9808573882613395,70.42201051535972,3,5,5
58,duration_50th_percentile,2015-11-01,48,0.9796540502720432,35.89223596417128,2,4,4
59,duration_50th_percentile,2015-11-01,55,0.9978880048967201,50.691950099664155,3,3,3
60,duration_50th_percentile,2015-11-01,53,1.0041709384907402,75.21093652833349,3,5,5
61,duration_50th_percentile,2015-11-01,56,0.9727687104911119,53.09507003048748,3,3,3
62,duration_50th_percentile,2015-11-01,53,0.9889815894372591,113.7283683603963,3,5,5
63,duration_50th_percentile,2015-11-01,51,0.9819385553332871,33.14024873591757,2,6,6
64,duration_50th_percentile,2015-11-01,53,1.0110815357011136,98.42928595455851,4,4,4
65,duration_50th_percentile,2015-11-01,48,1.0204712391610302,165.84805472948347,4,6,6
66,duration_50th_percentile,2015-11-01,52,1.0071860077414323,90.20341068502194,3,5,5
67,duration_50th_percentile,2015-11-01,57,0.9945031696544907,92.82579679778553,4,3,3
68,duration_50th_percentile,2015-11-01,53,0.9546267836811316,33.231571547303474,1,3,3
69,duration_50th_percentile,2015-11-01,55,0.9926019990039607,60.92202931143845,4,4,4
70,duration_50th_percentile,2015-11-01,55,0.967927778781248,65.7918966141674,2,3,3
71,duration_50th_percentile,2015-11-01,53,0.9809424359781547,82.15388857522692,4,4,4
72,duration_50th_percentile,2015-11-01,54,0.9844948060875762,60.587986402907745,6,5,5
73,duration_50th_percentile,2015-11-01,50,1.0263260237036826,129.13883558941984,7,6,6
74,duration_50th_percentile,2015-11-01,50,0.9992307688754629,63.81428750317298,4,6,6
75,duration_50th_percentile,2015-11-01,52,0.954265068932971,41.01804769184423,2,5,5
76,duration_50th_percentile,2015-11-01,54,0.9966935954614475,78.27662819520538,3,4,4
77,duration_50th_percentile,2015-11-01,51,1.009289718046936,66.18454677484726,5,5,5
78,duration_50th_percentile,2015-11-01,47,0.9750721812051849,56.142146679075495,3,7,7
79,duration_50th_percentile,2015-11-01,55,0.9743122355743401,72.76307122204094,3,4,4
80,duration_50th_percentile,2015-11-01,56,0.9520729181160345,48.75975272376684,3,3,3
81,duration_50th_percentile,2015-11-01,54,0.9765026874470477,22.98232342500887,2,5,5
82,duration_50th_percentile,2015-11-01,48,0.9632980671838544,59.63044130188848,2,6,6
83,duration_50th_percentile,2015-11-01,53,0.9814079807240872,78.1086898549961,4,3,3
84,duration_50th_percentile,2015-11-01,54,0.995483149439536,66.62716132772766,4,4,4
85,duration_50th_percentile,2015-11-01,54,0.9859516167468277,77.35485310610159,3,4,4
86,duration_50th_percentile,2015-11-01,48,1.0113724133092805,80.12609989812586,5,8,8
87,duration_50th_percentile,2015-11-01,51,1.0157753399260048,108.02770448686306,6,5,5
88,duration_50th_percentile,2015-11-01,59,0.9584407984291988,31.103671312911047,3,1,1
89,duration_50th_percentile,2015-11-01,52,0.9777007087723047,72.27993963061272,2,4,4
90,duration_50th_percentile,2015-11-01,51,0.9765515979824715,39.218160575093634,3,6,6
91,duration_50th_percentile,2015-11-01,55,0.9702523001044304,23.84321872203259,2,4,4
92,duration_50th_percentile,2015-11-01,54,1.0011953348058353,61.75356735368382,5,3,3
93,duration_50th_percentile,2015-11-01,56,0.9956309976538633,90.21802710059603,5,4,4
94,duration_50th_percentile,2015-11-01,50,0.9995197503115789,81.09186361266825,3,7,7
95,duration_50th_percentile,2015-11-01,54,1.011816506686992,121.39946678977378,5,4,4
96,duration_50th_percentile,2015-11-01,53,0.9849799933410953,38.111447863417084,4,5,5
97,duration_50th_percentile,2015-11-01,49,0.9749090576572421,61.458987072137006,3,6,6
98,duration_50th_percentile,2015-11-01,57,0.9886187186603421,52.068763605482104,3,3,3
99,duration_50th_percentile,2015-11-01,56,0.988364047565982,64.1682308431424,4,3,3
0,duration_55th_percentile,2015-11-01,46,0.9800198519996671,17.597599031457094,2,7,7
1,duration_55th_percentile,2015-11-01,54,0.9585593679296743,41.64810168093106,1,2,2
2,duration_55th_percentile,2015-11-01,58,0.9973493994363246,50.12422050059968,3,3,3
3,duration_55th_percentile,2015-11-01,53,0.9993624374369611,56.643858036150164,3,5,5
4,duration_55th_percentile,2015-11-01,57,0.9707689618951612,32.90754471705225,2,3,3
5,duration_55th_percentile,2015-11-01,58,0.9889535835429508,108.95067739757371,4,1,1
6,duration_55th_percentile,2015-11-01,55,0.9611671632984948,14.475727585474147,2,3,3
7,duration_55th_percentile,2015-11-01,58,1.0056748973465996,70.95227768634811,6,3,3
8,duration_55th_percentile,2015-11-01,55,0.9823281998264863,15.784869825193141,2,5,5
9,duration_55th_percentile,2015-11-01,56,1.0056100601763112,81.68731599034925,5,4,4
10,duration_55th_percentile,2015-11-01,58,0.9590642476298212,0.0,0,2,2
11,duration_55th_percentile,2015-11-01,55,1.007165885011731,130.5971204492405,5,5,5
12,duration_55th_percentile,2015-11-01,58,0.9623347141221009,17.17928101483608,4,3,3
13,duration_55th_percentile,2015-11-01,55,0.9844739581733434,80.18698291019518,3,4,4
14,duration_55th_percentile,2015-11-01,52,0.9863469797921105,53.4123574074182,4,5,5
15,duration_55th_percentile,2015-11-01,50,0.9581746319861031,46.39678720526149,2,6,6
16,duration_55th_percentile,2015-11-01,56,0.9551522465266887,66.05375353896613,3,4,4
17,duration_55th_percentile,2015-11-01,55,0.9580066287595911,28.577403295788372,1,3,3
18,duration_55th_percentile,2015-11-01,53,0.9781825827874109,34.53686993633812,2,4,4
19,duration_55th_percentile,2015-11-01,57,1.0180867879327453,135.38380514485596,6,4,4
20,duration_55th_percentile,2015-11-01,56,1.02705483059928,150.64411992174723,7,4,4
21,duration_55th_percentile,2015-11-01,51,0.9826820026574428,46.41679472211479,6,5,5
22,duration_55th_percentile,2015-11-01,61,0.9743536258975468,57.73115022724255,5,0,0
23,duration_55th_percentile,2015-11-01,53,0.97355295229679,43.732242192481635,2,6,6
24,duration_55th_percentile,2015-11-01,58,0.988348130665272,91.58405806650308,3,2,2
25,duration_55th_percentile,2015-11-01,55,0.951296945248329,27.511587755192977,2,4,4
26,duration_55th_percentile,2015-11-01,56,0.9994693313446089,61.64430595169779,3,4,4
27,duration_55th_percentile,2015-11-01,49,1.0046536138333415,54.0675870981795,4,6,6
28,duration_55th_percentile,2015-11-01,53,0.9886432401817029,47.69213995169389,3,4,4
29,duration_55th_percentile,2015-11-01,49,1.0024023945001097,90.6726449858404,4,6,6
30,duration_55th_percentile,2015-11-01,59,0.940867696092121,34.7483760788092,3,2,2
31,duration_55th_percentile,2015-11-01,52,0.989922890725571,75.12404035803479,4,4,4
32,duration_55th_percentile,2015-11-01,58,0.9398132064850383,31.032795926700715,2,3,3
33,duration_55th_percentile,2015-11-01,57,1.0075112233221808,75.87571906938024,6,3,3
34,duration_55th_percentile,2015-11-01,61,0.9891069331731893,60.34212897805787,3,0,0
35,duration_55th_percentile,2015-11-01,55,0.9973223349648234,23.269796014650524,5,3,3
36,duration_55th_percentile,2015-11-01,57,0.9880474168696771,49.41092817199001,3,3,3
37,duration_55th_percentile,2015-11-01,55,0.9814992625628203,77.41959734366515,3,3,3
38,duration_55th_percentile,2015-11-01,55,0.981589514783633,20.143280482078694,2,4,4
39,duration_55th_percentile,2015-11-01,53,0.9723722519774197,9.372356633369463,2,5,5
40,duration_55th_percentile,2015-11-01,59,0.9928255344717761,72.99996250590686,4,2,2
41,duration_55th_percentile,2015-11-01,55,0.9516294779147986,67.85001699521342,4,3,3
42,duration_55th_percentile,2015-11-01,57,0.9361794837255472,3.0913723463709175,1,3,3
43,duration_55th_percentile,2015-11-01,57,0.9970312780172351,44.52734355708378,3,3,3
44,duration_55th_percentile,2015-11-01,51,0.9779517567719517,21.274253741533357,1,5,5
45,duration_55th_percentile,2015-11-01,57,1.0023251110111737,111.38588331691062,5,4,4
46,duration_55th_percentile,2015-11-01,51,0.9947111602242472,56.527479927492664,4,7,7
47,duration_55th_percentile,2015-11-01,54,1.004451381526175,50.55847801075413,5,3,3
