i,percentile_column_name,month_start,num_surgeries_completed,average_session_utilisation,total_mins_overtime,total_mins_surgery_time,num_sessions_that_run_overtime,num_sessions_with_cancelled_surgeries,num_surgeries_cancelled
750,duration_60th_percentile,2015-03-01,46,0.8318808627146271,0.0,3144.50966106129,0,5,7
751,duration_60th_percentile,2015-03-01,51,0.9029491649183264,0.0,3413.1478433912735,0,2,2
752,duration_60th_percentile,2015-03-01,51,0.9321504402891293,2.950287212207968,3526.478951505117,1,2,2
753,duration_60th_percentile,2015-03-01,50,0.896393205103044,40.58888337465146,3428.9551986641573,1,2,3
754,duration_60th_percentile,2015-03-01,48,0.9207920514963464,5.392109201311541,3485.9860638575014,1,5,5
755,duration_60th_percentile,2015-03-01,52,0.894469313902597,0.0,3381.0940065518157,0,1,1
756,duration_60th_percentile,2015-03-01,47,0.9264668453927618,87.38303288807037,3589.42770847271,1,5,6
757,duration_60th_percentile,2015-03-01,47,0.8839968236375632,0.0,3341.5079933499883,0,5,6
758,duration_60th_percentile,2015-03-01,50,0.9263949981511609,1.5250368301042272,3503.2981298414925,1,3,3
759,duration_60th_percentile,2015-03-01,49,0.9082519268282548,0.0,3433.192283410803,0,3,4
760,duration_60th_percentile,2015-03-01,47,0.8474169377139013,0.0,3203.236024558547,0,5,6
761,duration_60th_percentile,2015-03-01,47,0.9205947825901875,15.945175894347699,3495.7934540852566,2,3,6
762,duration_60th_percentile,2015-03-01,49,0.9326671402921988,11.28083685156264,3536.762627156074,1,4,4
763,duration_60th_percentile,2015-03-01,47,0.8915060621779421,0.0,3369.8929150326217,0,5,6
764,duration_60th_percentile,2015-03-01,47,0.9741280658432642,99.25381293100384,3781.457901818542,1,4,6
765,duration_60th_percentile,2015-03-01,48,0.8683888630665234,0.0,3282.509902391458,0,4,5
766,duration_60th_percentile,2015-03-01,48,0.9192496346468699,0.0,3474.763618965168,0,4,5
767,duration_60th_percentile,2015-03-01,51,0.9058262919593009,0.0,3424.023383606157,0,2,2
768,duration_60th_percentile,2015-03-01,50,0.9140124309927454,0.0,3454.966989152578,0,3,3
769,duration_60th_percentile,2015-03-01,50,0.8732397728043318,0.0,3300.846341200374,0,3,3
770,duration_60th_percentile,2015-03-01,51,0.9077610045202339,0.34140751118218304,3431.678004597667,1,2,2
771,duration_60th_percentile,2015-03-01,52,0.9184151100973995,24.780452434862923,3496.3895686030337,2,1,1
772,duration_60th_percentile,2015-03-01,49,0.9000688608685687,12.664940904969853,3414.925234988159,2,3,4
773,duration_60th_percentile,2015-03-01,47,0.9160793947670027,22.551190916085602,3485.3313031353555,1,4,6
774,duration_60th_percentile,2015-03-01,46,0.8635409051945165,0.0,3264.1846216352724,0,5,7
775,duration_60th_percentile,2015-03-01,50,0.9138773588967021,6.743332298201267,3461.1997489277355,1,3,3
776,duration_60th_percentile,2015-03-01,49,0.9456909550022942,0.0,3574.711809908671,0,3,4
777,duration_60th_percentile,2015-03-01,50,0.8919793593783246,0.0,3371.6819784500667,0,3,3
778,duration_60th_percentile,2015-03-01,49,0.8800056863936992,60.47373327797379,3386.895227846158,1,3,4
779,duration_60th_percentile,2015-03-01,46,0.9212009743549175,0.0,3482.1396830615877,0,5,7
780,duration_60th_percentile,2015-03-01,51,0.9229009375369458,0.0,3488.5655438896556,0,2,2
781,duration_60th_percentile,2015-03-01,48,0.8864181317403351,9.633079276014087,3360.2936172544814,1,4,5
782,duration_60th_percentile,2015-03-01,41,0.8952503440592208,84.69915900184799,3468.7454595457025,1,6,12
783,duration_60th_percentile,2015-03-01,51,0.8691200589183771,0.0,3285.2738227114646,0,2,2
784,duration_60th_percentile,2015-03-01,52,0.9436979869002882,11.738359775711388,3578.9167502588007,1,1,1
785,duration_60th_percentile,2015-03-01,47,0.8912445949740089,39.7585446343993,3408.663113636153,2,4,6
786,duration_60th_percentile,2015-03-01,48,0.8940603968812234,20.913361217874126,3400.461661428899,1,4,5
787,duration_60th_percentile,2015-03-01,50,0.880732181885736,168.976464117565,3498.144111645647,1,2,3
788,duration_60th_percentile,2015-03-01,46,0.9309560504292312,0.0,3519.0138706224943,0,4,7
789,duration_60th_percentile,2015-03-01,50,0.8944523310120472,0.0,3381.029811225538,0,3,3
790,duration_60th_percentile,2015-03-01,48,0.8928770356592404,0.0,3375.0751947919284,0,4,5
791,duration_60th_percentile,2015-03-01,48,0.9230696036146949,13.870043069107169,3503.073144732655,1,4,5
792,duration_60th_percentile,2015-03-01,48,0.9441334427595368,12.462924714837754,3581.2873383458873,1,3,5
793,duration_60th_percentile,2015-03-01,51,0.8779149807899197,0.0,3318.5186273858963,0,2,2
794,duration_60th_percentile,2015-03-01,49,0.9529998348362254,82.79637782401585,3685.135753504948,2,4,4
795,duration_60th_percentile,2015-03-01,45,0.8987090334776074,7.047901737257575,3404.168048282613,1,5,8
796,duration_60th_percentile,2015-03-01,46,0.8962365307411526,20.585540398652597,3408.3596266002096,1,4,7
797,duration_60th_percentile,2015-03-01,50,0.8789387939472108,0.0,3322.3886411204558,0,3,3
798,duration_60th_percentile,2015-03-01,50,0.9395959032185254,0.0,3551.6725141660263,0,3,3
799,duration_60th_percentile,2015-03-01,51,0.8512438523817792,0.0,3217.7017620031256,0,2,2
800,duration_60th_percentile,2015-03-01,49,0.8923327958633882,16.134738581494275,3389.1527069451017,2,3,4
801,duration_60th_percentile,2015-03-01,49,0.9215978917116779,34.86403450046396,3518.5040651706063,1,3,4
802,duration_60th_percentile,2015-03-01,50,0.9609276597445913,23.999348136300682,3656.3059019708558,2,2,3
803,duration_60th_percentile,2015-03-01,48,0.8921685840595822,15.93658350197984,3388.333831247201,1,5,5
804,duration_60th_percentile,2015-03-01,51,0.9309739195577765,24.881497933087303,3543.962913861483,1,2,2
805,duration_60th_percentile,2015-03-01,49,0.9272478369655036,0.0,3504.996823729604,0,3,4
806,duration_60th_percentile,2015-03-01,47,0.9226261165794897,8.203459797972755,3495.7301804684444,1,5,6
807,duration_60th_percentile,2015-03-01,51,0.9517168582964299,48.21434107459379,3645.704065435099,2,2,2
808,duration_60th_percentile,2015-03-01,49,0.8930791990262511,0.0,3375.839372319229,0,4,4
809,duration_60th_percentile,2015-03-01,48,0.9527231847338512,135.19556411323606,3736.489202407194,1,4,5
810,duration_60th_percentile,2015-03-01,47,0.9053616872474469,0.0,3422.2671777953497,0,5,6
811,duration_60th_percentile,2015-03-01,50,0.9520208389746081,71.69243279888678,3670.331204122905,2,3,3
812,duration_60th_percentile,2015-03-01,47,0.9412311918579289,174.6054393048289,3732.4593445277997,5,4,6
813,duration_60th_percentile,2015-03-01,50,0.8487973661537642,0.0,3208.454044061229,0,3,3
814,duration_60th_percentile,2015-03-01,50,0.9451059610438693,43.13650288953306,3615.637035635359,2,3,3
815,duration_60th_percentile,2015-03-01,49,0.8917221584253473,0.0,3370.709758847813,0,4,4
816,duration_60th_percentile,2015-03-01,48,0.9441849093477676,5.535847736044275,3574.5548050706057,1,5,5
817,duration_60th_percentile,2015-03-01,50,0.9225854053494399,19.8067716918805,3507.1796039127635,1,1,3
818,duration_60th_percentile,2015-03-01,50,0.9276304042785091,11.552850801923569,3517.995778974688,2,3,3
819,duration_60th_percentile,2015-03-01,49,0.894762090657946,0.0,3382.200702687036,0,3,4
820,duration_60th_percentile,2015-03-01,50,0.9231067332263218,0.0,3489.3434515954964,0,3,3
821,duration_60th_percentile,2015-03-01,50,0.8758686147190885,0.0,3310.7833636381542,0,3,3
822,duration_60th_percentile,2015-03-01,45,0.8694394971296077,0.0,3286.4812991499175,0,6,8
823,duration_60th_percentile,2015-03-01,48,0.8818048525699745,63.15586120558987,3396.3782039200933,1,4,5
824,duration_60th_percentile,2015-03-01,48,0.8774613850116965,0.0,3316.804035344213,0,3,5
825,duration_60th_percentile,2015-03-01,46,0.8303100016079135,0.0,3138.571806077913,0,4,7
826,duration_60th_percentile,2015-03-01,49,0.8336792904705949,0.0,3151.307717978849,0,3,4
827,duration_60th_percentile,2015-03-01,43,0.9082960153042486,44.24280445081604,3477.6017423008766,2,7,10
828,duration_60th_percentile,2015-03-01,48,0.9260096636506457,0.0,3500.316528599441,0,4,5
829,duration_60th_percentile,2015-03-01,48,0.9239959427252795,0.0,3492.7046635015568,0,4,5
830,duration_60th_percentile,2015-03-01,49,0.8714650153313048,6.268815022344597,3300.406572974677,1,3,4
831,duration_60th_percentile,2015-03-01,50,0.9061977045688662,0.0,3425.4273232703144,0,2,3
832,duration_60th_percentile,2015-03-01,50,0.9154794987827498,0.0,3460.512505398794,0,2,3
833,duration_60th_percentile,2015-03-01,49,0.9496572028203047,47.147258539365566,3636.8514852001176,1,4,4
834,duration_60th_percentile,2015-03-01,50,0.8949310124413159,0.0,3382.8392270281743,0,3,3
835,duration_60th_percentile,2015-03-01,51,0.894709090207509,0.0,3382.0003609843848,0,2,2
836,duration_60th_percentile,2015-03-01,47,0.8699517428948392,0.0,3288.417588142492,0,5,6
837,duration_60th_percentile,2015-03-01,50,0.9574635591787043,120.88433376099579,3740.096587456499,1,3,3
838,duration_60th_percentile,2015-03-01,47,0.8784386463880395,0.0,3320.49808334679,0,4,6
839,duration_60th_percentile,2015-03-01,49,0.9979713272622958,179.05670113727047,3951.388318188749,6,3,4
840,duration_60th_percentile,2015-03-01,51,0.9074723656926359,2.9642389103617006,3433.2097812285256,1,2,2
841,duration_60th_percentile,2015-03-01,46,0.8799231362349275,0.0,3326.109454968026,0,6,7
842,duration_60th_percentile,2015-03-01,45,0.9083928306900615,3.3393133206568564,3437.0642133290894,1,6,8
843,duration_60th_percentile,2015-03-01,50,0.9168533081837911,39.78564476445172,3505.491149699182,1,3,3
844,duration_60th_percentile,2015-03-01,47,0.8824076796693624,0.0,3335.5010291501894,0,5,6
845,duration_60th_percentile,2015-03-01,47,0.887177048963429,33.086098558912454,3386.615343640674,1,4,6
846,duration_60th_percentile,2015-03-01,49,0.9028416191128653,36.26948047430187,3449.010800720932,1,3,4
847,duration_60th_percentile,2015-03-01,46,0.8610230403408107,0.0,3254.667092488264,0,5,7
848,duration_60th_percentile,2015-03-01,48,0.9004681583572873,27.7249066376354,3431.494545228182,2,4,5
849,duration_60th_percentile,2015-03-01,48,0.8818587872755649,0.0,3333.426215901635,0,3,5
850,duration_60th_percentile,2015-03-01,46,0.905198556324826,22.37196460364305,3444.0225075114854,1,3,7
851,duration_60th_percentile,2015-03-01,46,0.8754050506439952,0.0,3309.0310914343013,0,6,7
852,duration_60th_percentile,2015-03-01,48,0.9227714573831989,19.52518550997081,3507.601294418463,1,4,5
853,duration_60th_percentile,2015-03-01,49,0.9504082989121662,25.213706052296743,3617.7570759402843,2,4,4
854,duration_60th_percentile,2015-03-01,47,0.910702258957363,0.0,3442.454538858832,0,5,6
855,duration_60th_percentile,2015-03-01,50,0.9482845592522982,14.124101584930827,3598.6397355586178,1,2,3
856,duration_60th_percentile,2015-03-01,48,0.8643431619085086,0.0,3267.2171520141624,0,4,5
857,duration_60th_percentile,2015-03-01,48,0.9314258802699703,32.35375296471227,3553.1435803852,2,3,5
858,duration_60th_percentile,2015-03-01,47,0.8955322898381172,28.583624122575657,3413.695679710659,1,5,6
859,duration_60th_percentile,2015-03-01,50,0.9115710169826711,11.408131017765982,3457.1465752122626,1,3,3
860,duration_60th_percentile,2015-03-01,45,0.8960393265417573,12.842651664432424,3399.8713059922748,1,5,8
861,duration_60th_percentile,2015-03-01,45,0.9118539344237656,103.7230728589542,3550.5309449807887,1,5,8
862,duration_60th_percentile,2015-03-01,47,0.8966677889351724,1.7495578151615518,3391.1537999901134,1,4,6
863,duration_60th_percentile,2015-03-01,48,0.9155191792516696,18.33230265791167,3478.994800229223,2,4,5
864,duration_60th_percentile,2015-03-01,50,0.906935986684208,0.0,3428.218029666307,0,2,3
865,duration_60th_percentile,2015-03-01,50,0.9187383877999118,17.44025480145899,3490.2713606851257,1,3,3
866,duration_60th_percentile,2015-03-01,47,0.8711400632684049,0.0,3292.9094391545705,0,5,6
867,duration_60th_percentile,2015-03-01,51,0.9387919888193023,23.89605797458296,3572.529775711545,2,1,2
868,duration_60th_percentile,2015-03-01,50,0.9088825309464141,0.0,3435.575966977445,0,2,3
869,duration_60th_percentile,2015-03-01,45,0.8841144408077467,0.0,3341.9525862532823,0,6,8
870,duration_60th_percentile,2015-03-01,46,0.9108367092550262,46.584192343787436,3489.5469533277874,1,4,7
871,duration_60th_percentile,2015-03-01,50,0.8820200009467081,1.9370552690323848,3335.972658847589,1,3,3
872,duration_60th_percentile,2015-03-01,52,0.9435742513202291,76.9789383253966,3643.689608315862,3,1,1
873,duration_60th_percentile,2015-03-01,49,0.8751119900458998,0.0,3307.923322373501,0,3,4
874,duration_60th_percentile,2015-03-01,49,0.8560111936165837,0.0,3235.7223118706866,0,4,4
875,duration_60th_percentile,2015-03-01,47,0.924331750564552,6.634141867896119,3500.608159001902,1,5,6
876,duration_60th_percentile,2015-03-01,46,0.9117849551497087,0.0,3446.547130465899,0,4,7
877,duration_60th_percentile,2015-03-01,46,0.8905155595621368,115.41688603831972,3481.5657011831963,2,4,7
878,duration_60th_percentile,2015-03-01,50,0.8716343798561128,0.0,3294.7779558561065,0,3,3
879,duration_60th_percentile,2015-03-01,48,0.8376426787786889,0.0,3166.289325783444,0,3,5
880,duration_60th_percentile,2015-03-01,50,0.9006754133132749,0.0,3404.5530623241793,0,3,3
881,duration_60th_percentile,2015-03-01,50,0.9268848145941225,41.28025372924094,3544.9048528950243,1,3,3
882,duration_60th_percentile,2015-03-01,49,0.9056721158073646,0.0,3423.4405977518386,0,2,4
883,duration_60th_percentile,2015-03-01,49,0.8680117164397112,0.0,3281.0842881421086,0,2,4
884,duration_60th_percentile,2015-03-01,51,0.9091869385432317,30.673608625863494,3467.4002363192794,1,2,2
885,duration_60th_percentile,2015-03-01,52,0.910712684305288,17.040664315784625,3459.5346109897732,1,1,1
886,duration_60th_percentile,2015-03-01,53,0.935021711816356,83.66952755265515,3618.051598218481,1,0,0
887,duration_60th_percentile,2015-03-01,51,0.9468765518986387,177.36267891212776,3756.556045088983,3,2,2
888,duration_60th_percentile,2015-03-01,51,0.9509736144329171,36.4687925608082,3631.149055117235,2,2,2
889,duration_60th_percentile,2015-03-01,47,0.9402437697234854,76.55669077432458,3630.6781403290997,3,5,6
890,duration_60th_percentile,2015-03-01,49,0.8595377089861159,0.0,3249.0525399675184,0,3,4
891,duration_60th_percentile,2015-03-01,46,0.875789695120187,0.0,3310.485047554307,0,5,7
892,duration_60th_percentile,2015-03-01,44,0.9006615444016376,69.40764725420479,3473.9082850923955,2,7,9
893,duration_60th_percentile,2015-03-01,48,0.8689206522419958,0.0,3284.520065474744,0,4,5
894,duration_60th_percentile,2015-03-01,48,0.8692975096795932,0.0,3285.944586588862,0,3,5
895,duration_60th_percentile,2015-03-01,48,0.9030938137854961,0.0,3413.6946161091755,0,4,5
896,duration_60th_percentile,2015-03-01,49,0.9226477991032188,1.2017787543634313,3488.810459364531,1,4,4
897,duration_60th_percentile,2015-03-01,47,0.8766230963086705,6.119769050398418,3319.7550730971725,1,6,6
898,duration_60th_percentile,2015-03-01,45,0.8702653235518182,0.0,3289.6029230258728,0,5,8
899,duration_60th_percentile,2015-03-01,48,0.9146144757244874,3.6393838830207415,3460.8821021215836,1,4,5
900,duration_60th_percentile,2015-03-01,47,0.904630040050023,0.0,3419.501551389087,0,4,6
901,duration_60th_percentile,2015-03-01,46,0.8996957515194896,0.0,3400.84994074367,0,6,7
902,duration_60th_percentile,2015-03-01,48,0.8795613581881226,0.0,3324.741933951104,0,3,5
903,duration_60th_percentile,2015-03-01,50,0.9103581574290235,6.081591729979664,3447.2354268116883,1,3,3
904,duration_60th_percentile,2015-03-01,50,0.9499464048090902,7.39464208180334,3598.192052260165,1,1,3
905,duration_60th_percentile,2015-03-01,49,0.8999935308348951,53.078369387570774,3455.0539159434747,2,4,4
906,duration_60th_percentile,2015-03-01,47,0.9100866261081508,1.2665179762570915,3441.393964665067,1,4,6
907,duration_60th_percentile,2015-03-01,47,0.8733513290685921,0.0,3301.268023879278,0,6,6
908,duration_60th_percentile,2015-03-01,49,0.9135189077847113,0.0,3453.1014714262083,0,4,4
909,duration_60th_percentile,2015-03-01,44,0.8969319582051065,0.0,3390.4028020153028,0,5,9
910,duration_60th_percentile,2015-03-01,46,0.8634194305443156,0.0,3263.7254474575125,0,6,7
911,duration_60th_percentile,2015-03-01,49,0.8571991909753259,0.0,3240.2129418867326,0,3,4
912,duration_60th_percentile,2015-03-01,49,0.857306415237627,0.0,3240.6182495982302,0,3,4
913,duration_60th_percentile,2015-03-01,47,0.8953130886102016,0.0,3384.283474946562,0,5,6
914,duration_60th_percentile,2015-03-01,49,0.9259677977972933,0.0,3500.158275673769,0,4,4
915,duration_60th_percentile,2015-03-01,46,0.8677300632999321,0.0,3280.0196392737435,0,5,7
916,duration_60th_percentile,2015-03-01,46,0.8976301596100712,0.0,3393.042003326069,0,5,7
917,duration_60th_percentile,2015-03-01,47,0.9011443571354409,0.0,3406.325669971967,0,5,6
918,duration_60th_percentile,2015-03-01,46,0.8804820275589407,4.076965444128518,3332.2990296169246,1,5,7
919,duration_60th_percentile,2015-03-01,46,0.9028495391163572,0.0,3412.7712578598303,0,6,7
920,duration_60th_percentile,2015-03-01,44,0.9114885004081156,0.0,3445.4265315426765,0,6,9
921,duration_60th_percentile,2015-03-01,51,0.9164116842199489,0.0,3464.036166351407,0,2,2
922,duration_60th_percentile,2015-03-01,48,0.9218487648052739,0.0,3484.588330963935,0,3,5
923,duration_60th_percentile,2015-03-01,49,0.8517872134664959,0.0,3219.7556669033543,0,4,4
924,duration_60th_percentile,2015-03-01,48,0.8938610319298259,0.0,3378.7947006947416,0,4,5
925,duration_60th_percentile,2015-03-01,49,0.9562528737938354,24.99300709252043,3639.628870033218,2,3,4
926,duration_60th_percentile,2015-03-01,48,0.8824088118831579,0.0,3335.505308918337,0,5,5
927,duration_60th_percentile,2015-03-01,53,0.9128728878270197,0.0,3450.659515986134,0,0,0
928,duration_60th_percentile,2015-03-01,46,0.9520598371212277,107.87181399482176,3706.6579983130623,4,5,7
929,duration_60th_percentile,2015-03-01,46,0.9049898827466963,0.0,3420.861756782512,0,5,7
930,duration_60th_percentile,2015-03-01,48,0.9024902908116429,0.06701275172690657,3411.4803120197366,1,4,5
931,duration_60th_percentile,2015-03-01,49,0.8840479297730074,0.0,3341.7011745419677,0,4,4
932,duration_60th_percentile,2015-03-01,44,0.9178411001962221,44.3521329904803,3513.7914917322005,1,6,9
933,duration_60th_percentile,2015-03-01,52,0.9141574089272603,17.620793330143442,3473.135799075187,1,1,1
934,duration_60th_percentile,2015-03-01,49,0.8691524463942182,26.05325809311944,3311.449505463264,1,2,4
935,duration_60th_percentile,2015-03-01,48,0.9300753941300369,10.439742246096898,3526.1247320576367,1,4,5
936,duration_60th_percentile,2015-03-01,46,0.8978692694356656,0.0,3393.945838466816,0,6,7
937,duration_60th_percentile,2015-03-01,47,0.9083123687071736,9.435211357642743,3442.8559650707593,1,5,6
938,duration_60th_percentile,2015-03-01,48,0.9533416547136829,19.106070941194957,3622.737525758916,1,3,5
939,duration_60th_percentile,2015-03-01,49,0.8476643476088864,0.0,3204.171233961591,0,4,4
940,duration_60th_percentile,2015-03-01,48,0.9074424354125619,0.0,3430.132405859484,0,4,5
941,duration_60th_percentile,2015-03-01,48,0.8900449776693631,9.908482417603409,3374.2784980077954,1,4,5
942,duration_60th_percentile,2015-03-01,48,0.9043075280666658,5.924284569697875,3424.2067406616943,1,4,5
943,duration_60th_percentile,2015-03-01,50,0.9406580692756723,110.87571234385496,3666.5632142058967,1,3,3
944,duration_60th_percentile,2015-03-01,49,0.8784913732883428,0.0,3320.6973910299353,0,4,4
945,duration_60th_percentile,2015-03-01,47,0.8624812139907492,36.44219109906135,3296.621179984093,1,4,6
946,duration_60th_percentile,2015-03-01,49,0.9077918152883238,0.0,3431.453061789864,0,3,4
947,duration_60th_percentile,2015-03-01,46,0.8962081650510327,4.7748190992465425,3392.4416829921497,1,6,7
948,duration_60th_percentile,2015-03-01,46,0.9637962446768328,47.35880845038139,3690.508613328809,3,5,7
949,duration_60th_percentile,2015-03-01,49,0.9113750281266995,0.0,3444.9976063189238,0,3,4
950,duration_60th_percentile,2015-03-01,45,0.8508193641696755,0.0,3216.097196561374,0,5,8
951,duration_60th_percentile,2015-03-01,42,0.9254756285473192,15.295283275040788,3513.593159183908,2,6,11
952,duration_60th_percentile,2015-03-01,49,0.9033215993670504,30.12710588355958,3444.6827514910105,1,2,4
953,duration_60th_percentile,2015-03-01,51,0.8191673919308238,0.0,3096.4527414985137,0,2,2
954,duration_60th_percentile,2015-03-01,46,0.9031646864589681,0.0,3413.9625148148994,0,5,7
955,duration_60th_percentile,2015-03-01,49,0.9119376127742925,0.2393883466660327,3447.3635646334915,2,4,4
956,duration_60th_percentile,2015-03-01,50,0.9453216789444568,2.480543409788879,3575.7964898198366,1,3,3
957,duration_60th_percentile,2015-03-01,47,0.9075574458560546,13.087796476762037,3443.6549418126488,2,4,6
958,duration_60th_percentile,2015-03-01,50,0.9294359591349218,1.4573641766831997,3514.725289706688,1,2,3
959,duration_60th_percentile,2015-03-01,50,0.9689691264730921,100.93305478730326,3763.6363528555908,4,2,3
960,duration_60th_percentile,2015-03-01,45,0.9285174397217713,39.65577706959118,3549.451699217887,3,5,8
961,duration_60th_percentile,2015-03-01,48,0.8465814187145961,0.0,3200.077762741174,0,4,5
962,duration_60th_percentile,2015-03-01,50,0.8450828943192151,0.0,3194.4133405266325,0,3,3
963,duration_60th_percentile,2015-03-01,46,0.8753160309613562,0.0,3308.694597033927,0,5,7
964,duration_60th_percentile,2015-03-01,48,0.8936475706650829,4.361982095193184,3382.3497992092066,1,4,5
965,duration_60th_percentile,2015-03-01,50,0.9480670259947371,73.35725827117813,3657.0506165312845,2,3,3
966,duration_60th_percentile,2015-03-01,50,0.9054365736659966,0.0,3422.5502484574677,0,2,3
967,duration_60th_percentile,2015-03-01,48,0.9038507258775904,0.0,3416.555743817292,0,5,5
968,duration_60th_percentile,2015-03-01,48,0.9339245120747839,40.62962539240084,3570.864281035084,1,3,5
969,duration_60th_percentile,2015-03-01,51,0.8531521810889691,0.0,3224.9152445163027,0,2,2
970,duration_60th_percentile,2015-03-01,49,0.9219933049432557,41.74029333366241,3526.8749860191692,1,3,4
971,duration_60th_percentile,2015-03-01,49,0.8823599840659947,0.0,3335.32073976946,0,4,4
972,duration_60th_percentile,2015-03-01,48,0.9525023259604977,9.475897302206931,3609.9346894328887,1,3,5
973,duration_60th_percentile,2015-03-01,48,0.8971986828093853,0.0,3391.4110210194763,0,2,5
974,duration_60th_percentile,2015-03-01,45,0.8724180189156815,13.594838743210858,3311.3349502444876,1,6,8
975,duration_60th_percentile,2015-03-01,51,0.9062117945317558,6.848152940161754,3432.3287362701985,1,2,2
976,duration_60th_percentile,2015-03-01,44,0.9223296418993344,205.51795330904054,3691.923999688525,1,4,9
977,duration_60th_percentile,2015-03-01,46,0.913886207570166,0.0,3454.4898646152274,0,5,7
978,duration_60th_percentile,2015-03-01,50,0.9350603547719192,0.0,3534.5281410378548,0,3,3
979,duration_60th_percentile,2015-03-01,46,0.9403660706228175,28.95413118159172,3583.537878135842,3,5,7
980,duration_60th_percentile,2015-03-01,45,0.9388804445763987,181.94515415182696,3730.9132346506144,2,5,8
981,duration_60th_percentile,2015-03-01,49,0.8525373761818406,0.0,3222.5912819673576,0,4,4
982,duration_60th_percentile,2015-03-01,49,0.9095025593505727,0.0,3437.919674345165,0,4,4
983,duration_60th_percentile,2015-03-01,47,0.8663497868041778,0.0,3274.802194119792,0,4,6
984,duration_60th_percentile,2015-03-01,49,0.9443504039453463,124.49126690883372,3694.1357938222427,1,4,4
985,duration_60th_percentile,2015-03-01,46,0.8626512074559772,0.0,3260.8215641835936,0,5,7
986,duration_60th_percentile,2015-03-01,46,0.8701737789766383,0.0,3289.256884531693,0,5,7
987,duration_60th_percentile,2015-03-01,45,0.8973302635331714,22.343740724363556,3414.252136879751,1,6,8
988,duration_60th_percentile,2015-03-01,51,0.9278203796811056,27.740684075502145,3534.9017192700812,1,2,2
989,duration_60th_percentile,2015-03-01,48,0.8868863006257558,0.0,3352.430216365357,0,4,5
990,duration_60th_percentile,2015-03-01,50,0.9298335451244232,0.0,3514.77080057032,0,2,3
991,duration_60th_percentile,2015-03-01,49,0.9607589029240057,36.916014164607304,3668.584667217348,2,4,4
992,duration_60th_percentile,2015-03-01,52,0.9326081786724659,99.14321228879248,3624.4021276707126,1,1,1
993,duration_60th_percentile,2015-03-01,50,0.9265632727182298,11.217184049326647,3513.626354924235,1,3,3
994,duration_60th_percentile,2015-03-01,51,0.882768745872904,28.641102301432397,3365.506961701009,1,2,2
995,duration_60th_percentile,2015-03-01,51,0.855332045262089,0.0,3233.155131090696,0,2,2
996,duration_60th_percentile,2015-03-01,52,0.9245146577524345,26.86363286827941,3521.5290391724825,2,1,1
997,duration_60th_percentile,2015-03-01,52,0.9424360887618459,254.60056899341953,3817.008984513197,3,1,1
998,duration_60th_percentile,2015-03-01,49,0.9223066309050741,0.48210227818799467,3486.8011670993683,1,3,4
999,duration_60th_percentile,2015-03-01,48,0.8850479598867034,190.48671750458584,3535.9680058763247,1,3,5
